year,quarter,area,level_of_edu,sex,value,unit,source
2556,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาการศึกษา),รวม,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
